"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"CHEST & BACK DAY 1","3 Nov 2025, 17:14","3 Nov 2025, 18:05","","Lateral Raise (Dumbbell)",,"",1,"normal",12.5,12,,,10
"CHEST & BACK DAY 1","3 Nov 2025, 17:14","3 Nov 2025, 18:05","","Lateral Raise (Dumbbell)",,"",2,"normal",12.5,12,,,10
"CHEST & BACK DAY 1","3 Nov 2025, 17:14","3 Nov 2025, 18:05","","Lateral Raise (Dumbbell)",,"",3,"dropset",7.5,10,,,10
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Squat (Barbell)",,"",0,"normal",60,6,,,6
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Squat (Barbell)",,"",1,"normal",80,5,,,7
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Squat (Barbell)",,"",2,"normal",90,5,,,7.5
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Squat (Barbell)",,"",3,"normal",90,4,,,10
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Deadlift (Trap bar)",,"",0,"normal",65,10,,,6
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Deadlift (Trap bar)",,"",1,"normal",85,10,,,6
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Deadlift (Trap bar)",,"",2,"normal",105,5,,,7.5
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Deadlift (Trap bar)",,"",3,"normal",115,7,,,9.5
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Single Leg Press (Machine)",,"",0,"normal",40,10,,,6
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Single Leg Press (Machine)",,"",1,"normal",50,8,,,8.5
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Single Leg Press (Machine)",,"",2,"normal",55,8,,,10
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Lying Leg Curl (Machine)",,"",0,"normal",22.5,6,,,8
"Legs","1 Nov 2025, 10:14","1 Nov 2025, 11:11","","Lying Leg Curl (Machine)",,"",1,"normal",23.75,6,,,8.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Shoulder Press (Machine Plates)",,"",0,"normal",40,15,,,6
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Shoulder Press (Machine Plates)",,"",1,"normal",100,5,,,6
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Shoulder Press (Machine Plates)",,"",2,"normal",110,5,,,7.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Shoulder Press (Machine Plates)",,"",3,"normal",115,7,,,9.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Skullcrusher (Barbell)",,"",0,"normal",25,10,,,6
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Skullcrusher (Barbell)",,"",1,"normal",35,6,,,8.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Skullcrusher (Barbell)",,"",2,"normal",37.5,5,,,9.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Preacher Curl (Dumbbell)",,"",0,"normal",15,5,,,9
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Preacher Curl (Dumbbell)",,"",1,"normal",15,6,,,9.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Preacher Curl (Dumbbell)",,"",2,"normal",15,7,,,10
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Triceps Pushdown",0,"",0,"normal",60,8,,,7
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Triceps Pushdown",0,"",1,"normal",65,8,,,8.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Triceps Pushdown",0,"",2,"normal",70,7,,,10
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Hammer Curl (Dumbbell)",0,"",0,"normal",20,6,,,8
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Hammer Curl (Dumbbell)",0,"",1,"normal",20,8,,,8.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Hammer Curl (Dumbbell)",0,"",2,"normal",20,8,,,9.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Bicep Curl (Cable)",1,"",0,"normal",45,10,,,7
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Bicep Curl (Cable)",1,"",1,"normal",50,10,,,8.5
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Bicep Curl (Cable)",1,"",2,"normal",50,8,,,8
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Single Arm Triceps Pushdown (Cable)",1,"",0,"normal",15,12,,,6
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Single Arm Triceps Pushdown (Cable)",1,"",1,"normal",20,8,,,8
"Shoulder & Arms","30 Oct 2025, 17:13","30 Oct 2025, 18:16","","Single Arm Triceps Pushdown (Cable)",1,"",2,"normal",20,10,,,8
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Incline Bench Press (Barbell)",,"",0,"normal",60,5,,,6
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Incline Bench Press (Barbell)",,"",1,"normal",65,5,,,6
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Incline Bench Press (Barbell)",,"",2,"normal",70,5,,,7
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Incline Bench Press (Barbell)",,"",3,"normal",72.5,7,,,8
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Lat Pulldown (Cable)",,"",0,"normal",80,5,,,7.5
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Lat Pulldown (Cable)",,"",1,"normal",85,5,,,8
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Lat Pulldown (Cable)",,"",2,"normal",90,5,,,9.5
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Chest Fly (Machine)",,"",0,"normal",77,5,,,6
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Chest Fly (Machine)",,"",1,"normal",86,5,,,7
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Chest Fly (Machine)",,"",2,"normal",91,8,,,8.5
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",60,5,,,8
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",60,6,,,10
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",60,6,,,10
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",64,6,,,8.5
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",68,6,,,9.5
"CHEST & BACK DAY 2","29 Oct 2025, 17:08","29 Oct 2025, 17:57","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",68,6,,,10
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Chest Press (Machine)",,"",0,"normal",50,12,,,6
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Chest Press (Machine)",,"",1,"normal",90,5,,,10
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Chest Press (Machine)",,"",2,"normal",80,9,,,10
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Chest Press (Machine)",,"",3,"normal",80,9,,,10
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Bent Over Row (Barbell)",,"",0,"normal",55,10,,,6
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Bent Over Row (Barbell)",,"",1,"normal",65,6,,,7
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Bent Over Row (Barbell)",,"",2,"normal",75,3,,,8.5
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Incline Chest Fly (Dumbbell)",,"",0,"normal",20,12,,,7.5
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Incline Chest Fly (Dumbbell)",,"",1,"normal",22.5,10,,,8.5
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Incline Chest Fly (Dumbbell)",,"",2,"normal",22.5,9,,,9.5
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Wide Grip Lat Pulldown",,"",0,"normal",70,8,,,8.5
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Wide Grip Lat Pulldown",,"",1,"normal",70,8,,,8.5
"CHEST & BACK DAY 1","27 Oct 2025, 17:14","27 Oct 2025, 18:18","","Wide Grip Lat Pulldown",,"",2,"normal",70,10,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Shoulder Press (Machine Plates)",,"",0,"normal",40,15,,,6
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Shoulder Press (Machine Plates)",,"",1,"normal",80,6,,,6
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Shoulder Press (Machine Plates)",,"",2,"normal",100,8,,,8.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Shoulder Press (Machine Plates)",,"",3,"normal",110,5,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Skullcrusher (Barbell)",,"",0,"normal",30,11,,,9.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Skullcrusher (Barbell)",,"",1,"normal",30,10,,,9.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Skullcrusher (Barbell)",,"",2,"normal",30,10,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Preacher Curl (Dumbbell)",,"",0,"normal",10,8,,,6
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Preacher Curl (Dumbbell)",,"",1,"normal",12.5,6,,,8.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Preacher Curl (Dumbbell)",,"",2,"normal",12.5,5,,,9.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Triceps Pushdown",0,"",0,"normal",50,15,,,7.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Triceps Pushdown",0,"",1,"normal",55,13,,,9.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Triceps Pushdown",0,"",2,"normal",60,12,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Hammer Curl (Dumbbell)",0,"",0,"normal",20,6,,,8.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Hammer Curl (Dumbbell)",0,"",1,"normal",17.5,10,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Hammer Curl (Dumbbell)",0,"",2,"normal",17.5,10,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Bicep Curl (Cable)",1,"",0,"normal",35,12,,,7
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Bicep Curl (Cable)",1,"",1,"normal",45,12,,,10
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Bicep Curl (Cable)",1,"",2,"normal",45,10,,,9.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Single Arm Triceps Pushdown (Cable)",1,"",0,"normal",10,18,,,8.5
"Shoulder & Arms","25 Oct 2025, 10:42","25 Oct 2025, 11:50","","Single Arm Triceps Pushdown (Cable)",1,"",1,"normal",11.25,15,,,9.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",0,"normal",40,8,,,6
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",1,"normal",60,10,,,7.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",2,"normal",65,8,,,8
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",3,"normal",65,13,,,8.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Lat Pulldown (Cable)",,"",0,"normal",75,8,,,8
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Lat Pulldown (Cable)",,"",1,"normal",75,8,,,8.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Lat Pulldown (Cable)",,"",2,"normal",75,9,,,9.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Chest Fly (Machine)",,"",0,"normal",64,18,,,8.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Chest Fly (Machine)",,"",1,"normal",73,13,,,9.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Chest Fly (Machine)",,"",2,"normal",73,10,,,9.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",55,8,,,8
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",55,9,,,9
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",55,8,,,9.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",50,10,,,8
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",54,8,,,9.5
"CHEST & BACK DAY 2","22 Oct 2025, 17:15","22 Oct 2025, 18:08","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",54,9,,,10
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Squat (Barbell)",,"",0,"normal",60,8,,,6
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Squat (Barbell)",,"",1,"normal",80,8,,,7.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Squat (Barbell)",,"",2,"normal",90,6,,,8.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Squat (Barbell)",,"",3,"normal",90,6,,,9.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Deadlift (Barbell)",,"",0,"normal",80,12,,,7.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Deadlift (Barbell)",,"",1,"normal",100,6,,,7.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Deadlift (Barbell)",,"",2,"normal",120,3,,,9.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Lying Leg Curl (Machine)",,"",0,"normal",20,12,,,8.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Lying Leg Curl (Machine)",,"",1,"normal",20,9,,,9.5
"Legs","21 Oct 2025, 17:26","21 Oct 2025, 18:02","","Lying Leg Curl (Machine)",,"",2,"normal",20,8,,,10
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Chest Press (Machine)",,"",0,"normal",40,12,,,6
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Chest Press (Machine)",,"",1,"normal",80,7,,,9.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Chest Press (Machine)",,"",2,"normal",80,8,,,9.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Chest Press (Machine)",,"",3,"normal",80,7,,,10
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Bent Over Row (Barbell)",,"",0,"normal",65,8,,,8.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Bent Over Row (Barbell)",,"",1,"normal",65,10,,,9.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Bent Over Row (Barbell)",,"",2,"normal",65,9,,,8.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Incline Chest Fly (Dumbbell)",,"",0,"normal",17.5,12,,,7.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Incline Chest Fly (Dumbbell)",,"",1,"normal",20,8,,,8.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Incline Chest Fly (Dumbbell)",,"",2,"normal",20,8,,,9
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Lat Pulldown (Cable)",,"",0,"normal",70,8,,,8.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Lat Pulldown (Cable)",,"",1,"normal",80,7,,,10
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Lat Pulldown (Cable)",,"",2,"normal",80,7,,,10
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Single Arm Lateral Raise (Cable)",,"",0,"normal",10,14,,,8.5
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Single Arm Lateral Raise (Cable)",,"",1,"normal",10,14,,,9
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Single Arm Lateral Raise (Cable)",,"",2,"normal",10,10,,,10
"CHEST & BACK DAY 1","20 Oct 2025, 17:17","20 Oct 2025, 18:16","","Single Arm Lateral Raise (Cable)",,"",3,"dropset",5,10,,,9.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Shoulder Press (Machine Plates)",,"",0,"warmup",40,10,,,6
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Shoulder Press (Machine Plates)",,"",1,"normal",80,8,,,6
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Shoulder Press (Machine Plates)",,"",2,"normal",100,8,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Shoulder Press (Machine Plates)",,"",3,"normal",100,9,,,10
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Preacher Curl (Dumbbell)",,"",0,"normal",10,8,,,6
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Preacher Curl (Dumbbell)",,"",1,"normal",10,12,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Preacher Curl (Dumbbell)",,"",2,"normal",10,8,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Skullcrusher (Barbell)",,"",0,"normal",25,12,,,7.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Skullcrusher (Barbell)",,"",1,"normal",30,10,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Skullcrusher (Barbell)",,"",2,"normal",30,7,,,9.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Triceps Pushdown",0,"",0,"normal",50,15,,,7.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Triceps Pushdown",0,"",1,"normal",50,14,,,9.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Triceps Pushdown",0,"",2,"normal",50,10,,,9.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Hammer Curl (Dumbbell)",0,"",0,"normal",17.5,10,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Hammer Curl (Dumbbell)",0,"",1,"normal",20,6,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Bicep Curl (Cable)",1,"",0,"normal",30,12,,,7.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Bicep Curl (Cable)",1,"",1,"normal",40,10,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Bicep Curl (Cable)",1,"",2,"normal",40,10,,,10
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Single Arm Triceps Pushdown (Cable)",1,"",0,"normal",10,15,,,7.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Single Arm Triceps Pushdown (Cable)",1,"",1,"normal",12.5,12,,,8.5
"Shoulder & Arms","18 Oct 2025, 10:59","18 Oct 2025, 12:12","","Single Arm Triceps Pushdown (Cable)",1,"",2,"normal",10,18,,,10
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",0,"normal",35,10,,,6
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",1,"normal",55,8,,,6
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",2,"normal",55,10,,,6
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Incline Bench Press (Barbell)",,"",3,"normal",55,15,,,7.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Lat Pulldown (Cable)",,"",0,"normal",75,8,,,8.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Lat Pulldown (Cable)",,"",1,"normal",75,6,,,7.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Lat Pulldown (Cable)",,"",2,"normal",75,6,,,8
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Chest Press (Machine)",,"",0,"normal",70,8,,,7.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Chest Press (Machine)",,"",1,"normal",70,8,,,8
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Chest Press (Machine)",,"",2,"normal",70,8,,,8.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",50,8,,,7.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,8,,,8.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,8,,,8.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",50,8,,,8.5
"CHEST & BACK DAY 2","15 Oct 2025, 17:16","15 Oct 2025, 18:08","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",50,8,,,8.5
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Squat (Barbell)",,"",0,"warmup",60,6,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Squat (Barbell)",,"",1,"normal",80,5,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Squat (Barbell)",,"",2,"normal",80,6,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Squat (Barbell)",,"",3,"normal",80,6,,,7
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Romanian Deadlift (Barbell)",,"",0,"normal",60,8,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Romanian Deadlift (Barbell)",,"",1,"normal",60,8,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Romanian Deadlift (Barbell)",,"",2,"normal",60,8,,,7.5
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Leg Press (Machine)",,"",0,"normal",120,10,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Leg Press (Machine)",,"",1,"normal",120,12,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Leg Press (Machine)",,"",2,"normal",120,15,,,6
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Lying Leg Curl (Machine)",,"",0,"normal",20,8,,,7.5
"Legs","14 Oct 2025, 17:21","14 Oct 2025, 18:05","","Lying Leg Curl (Machine)",,"",1,"normal",20,6,,,6
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bench Press (Barbell)",,"",0,"normal",60,6,,,6
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bench Press (Barbell)",,"",1,"normal",70,4,,,6
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bench Press (Barbell)",,"",2,"normal",80,4,,,7.5
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bench Press (Barbell)",,"",3,"normal",82.5,4,,,8
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bent Over Row (Barbell)",,"",0,"normal",55,12,,,7.5
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bent Over Row (Barbell)",,"",1,"normal",55,12,,,7.5
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Bent Over Row (Barbell)",,"",2,"normal",55,15,,,8
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Incline Chest Fly (Dumbbell)",,"",0,"normal",15,10,,,6
"CHEST & BACK DAY 1","13 Oct 2025, 17:15","13 Oct 2025, 18:12","","Incline Chest Fly (Dumbbell)",,"",1,"normal",17.5,10,,,7.5
